User_ID,Age,Subscription_Type,Monthly_Revenue,Join_Date,Last_Device,Total_Watch_Time_Hrs,Favorite_Genre,Churned
5912,68,Standard,12.99,2021-09-04 07:00:00,Mobile,25.36,Documentary,1
5913,24,Standard,12.99,2021-09-04 08:00:00,Tablet,43.73,Documentary,0
5914,36,Standard,12.99,2021-09-04 09:00:00,Tablet,23.86,Romance,1
5915,33,Premium,19.99,2021-09-04 10:00:00,Mobile,35.12,Horror,0
5916,15,Premium,19.99,2021-09-04 11:00:00,Tablet,42.07,Action,0
5917,21,Free,0.0,2021-09-04 12:00:00,TV,54.22,Horror,0
5918,18,Free,0.0,2021-09-04 13:00:00,TV,52.89,Sci-Fi,0
5919,15,Premium,19.99,2021-09-04 14:00:00,Tablet,21.51,Horror,0
5920,29,Standard,12.99,2021-09-04 15:00:00,TV,47.46,Action,0
5921,54,Free,0.0,2021-09-04 16:00:00,Laptop,32.51,Romance,1
5922,26,Premium,19.99,2021-09-04 17:00:00,Tablet,50.32,Sci-Fi,0
5923,36,Premium,19.99,2021-09-04 18:00:00,Laptop,6.35,Horror,0
5924,36,Standard,12.99,2021-09-04 19:00:00,Tablet,4.08,Documentary,0
5925,64,Standard,12.99,2021-09-04 20:00:00,Tablet,10.07,Action,0
5926,61,Standard,12.99,2021-09-04 21:00:00,Laptop,19.83,Romance,1
5927,31,Standard,12.99,2021-09-04 22:00:00,Tablet,42.16,Action,0
5928,43,Premium,19.99,2021-09-04 23:00:00,TV,35.03,Horror,0
5929,60,Premium,19.99,2021-09-05 00:00:00,Laptop,16.32,Romance,0
5930,28,Standard,12.99,2021-09-05 01:00:00,Tablet,18.96,Documentary,0
5931,64,Standard,12.99,2021-09-05 02:00:00,TV,,Sci-Fi,0
5932,34,Premium,19.99,2021-09-05 03:00:00,Laptop,45.91,Horror,0
5933,64,Free,0.0,2021-09-05 04:00:00,Laptop,12.25,Romance,1
5934,62,Free,0.0,2021-09-05 05:00:00,TV,28.59,Sci-Fi,1
5935,47,Premium,19.99,2021-09-05 06:00:00,Tablet,28.75,Romance,0
5936,69,Free,0.0,2021-09-05 07:00:00,Tablet,33.42,Horror,1
5937,57,Free,0.0,2021-09-05 08:00:00,Laptop,14.76,Romance,1
5938,29,Free,0.0,2021-09-05 09:00:00,Mobile,31.21,Documentary,0
5939,26,Free,0.0,2021-09-05 10:00:00,Tablet,67.28,Romance,0
5940,54,Free,0.0,2021-09-05 11:00:00,Tablet,,Horror,1
5941,68,Free,0.0,2021-09-05 12:00:00,TV,36.07,Romance,0
5942,34,Premium,19.99,2021-09-05 13:00:00,Mobile,26.73,Sci-Fi,0
5943,44,Standard,12.99,2021-09-05 14:00:00,Mobile,29.55,Sci-Fi,0
5944,52,Standard,12.99,2021-09-05 15:00:00,Laptop,19.71,Action,0
5945,17,Free,0.0,2021-09-05 16:00:00,TV,41.8,Action,0
5946,42,Standard,12.99,2021-09-05 17:00:00,TV,21.43,Documentary,0
5947,40,Standard,12.99,2021-09-05 18:00:00,Tablet,7.63,Sci-Fi,0
5948,44,Standard,12.99,2021-09-05 19:00:00,Laptop,8.59,Action,1
5949,27,Free,0.0,2021-09-05 20:00:00,Tablet,39.53,Romance,0
5950,27,Standard,12.99,2021-09-05 21:00:00,Mobile,44.89,Documentary,0
5951,16,Premium,19.99,2021-09-05 22:00:00,TV,33.73,Horror,1
5952,51,Standard,12.99,2021-09-05 23:00:00,Laptop,27.47,Action,0
5953,63,Standard,12.99,2021-09-06 00:00:00,Tablet,8.34,Action,0
5954,52,Standard,12.99,2021-09-06 01:00:00,Tablet,1.88,Sci-Fi,0
5955,16,Standard,12.99,2021-09-06 02:00:00,Mobile,49.57,Documentary,0
5956,50,Standard,12.99,2021-09-06 03:00:00,TV,24.7,Sci-Fi,0
5957,68,Free,0.0,2021-09-06 04:00:00,Mobile,19.83,Sci-Fi,0
5958,40,Standard,12.99,2021-09-06 05:00:00,Tablet,0.69,Documentary,1
5959,25,Premium,19.99,2021-09-06 06:00:00,TV,54.17,Romance,0
5960,22,Standard,12.99,2021-09-06 07:00:00,TV,42.68,Action,0
5961,58,Free,0.0,2021-09-06 08:00:00,Mobile,,Sci-Fi,0
5962,54,Free,0.0,2021-09-06 09:00:00,TV,36.68,Action,0
5963,57,Standard,12.99,2021-09-06 10:00:00,Mobile,9.87,Documentary,0
5964,36,Premium,19.99,2021-09-06 11:00:00,TV,27.62,Romance,0
5965,34,Standard,12.99,2021-09-06 12:00:00,TV,22.53,Horror,1
5966,22,Standard,12.99,2021-09-06 13:00:00,Laptop,33.95,Romance,0
5967,43,Free,0.0,2021-09-06 14:00:00,TV,36.35,Documentary,0
5968,54,Standard,12.99,2021-09-06 15:00:00,Tablet,19.93,Romance,0
5969,40,Standard,12.99,2021-09-06 16:00:00,Laptop,27.61,Horror,0
5970,44,Premium,19.99,2021-09-06 17:00:00,Mobile,23.53,Sci-Fi,0
5971,31,Free,0.0,2021-09-06 18:00:00,Tablet,18.54,Romance,0
5972,34,Standard,12.99,2021-09-06 19:00:00,Mobile,27.91,Documentary,0
5973,66,Standard,12.99,2021-09-06 20:00:00,Mobile,13.67,Romance,1
5974,69,Standard,12.99,2021-09-06 21:00:00,Tablet,6.1,Horror,0
5975,30,Premium,19.99,2021-09-06 22:00:00,Mobile,17.21,Documentary,0
5976,60,Free,0.0,2021-09-06 23:00:00,Laptop,13.37,Romance,0
5977,57,Free,0.0,2021-09-07 00:00:00,Tablet,,Documentary,0
5978,21,Standard,12.99,2021-09-07 01:00:00,Mobile,37.31,Horror,1
5979,30,Standard,12.99,2021-09-07 02:00:00,Mobile,10.93,Sci-Fi,0
5980,59,Free,0.0,2021-09-07 03:00:00,TV,24.38,Horror,0
5981,61,Standard,12.99,2021-09-07 04:00:00,TV,28.92,Sci-Fi,0
5982,62,Standard,12.99,2021-09-07 05:00:00,Mobile,,Action,0
5983,41,Premium,19.99,2021-09-07 06:00:00,Tablet,19.75,Horror,0
5984,67,Free,0.0,2021-09-07 07:00:00,Laptop,13.8,Sci-Fi,1
5985,37,Premium,19.99,2021-09-07 08:00:00,Mobile,22.15,Action,0
5986,38,Free,0.0,2021-09-07 09:00:00,Mobile,12.55,Action,1
5987,23,Free,0.0,2021-09-07 10:00:00,Mobile,46.09,Action,1
5988,49,Free,0.0,2021-09-07 11:00:00,TV,32.75,Documentary,0
5989,65,Premium,19.99,2021-09-07 12:00:00,Tablet,28.12,Horror,0
5990,34,Free,0.0,2021-09-07 13:00:00,Mobile,,Horror,0
5991,51,Standard,12.99,2021-09-07 14:00:00,TV,34.33,Horror,1
5992,56,Standard,12.99,2021-09-07 15:00:00,Mobile,14.7,Horror,0
5993,31,Premium,19.99,2021-09-07 16:00:00,Mobile,6.13,Documentary,0
5994,61,Premium,19.99,2021-09-07 17:00:00,Tablet,11.81,Horror,0
5995,45,Standard,12.99,2021-09-07 18:00:00,TV,32.81,Sci-Fi,1
5996,69,Premium,19.99,2021-09-07 19:00:00,Laptop,11.68,Action,0
5997,22,Standard,12.99,2021-09-07 20:00:00,Tablet,25.91,Documentary,1
5998,29,Premium,19.99,2021-09-07 21:00:00,Laptop,,Documentary,0
5999,45,Free,0.0,2021-09-07 22:00:00,TV,32.02,Horror,0
6000,67,Free,0.0,2021-09-07 23:00:00,TV,,Action,0
6001,44,Standard,12.99,2021-09-08 00:00:00,Laptop,29.33,Sci-Fi,0
6002,60,Standard,12.99,2021-09-08 01:00:00,TV,51.68,Action,0
6003,34,Standard,12.99,2021-09-08 02:00:00,Tablet,24.96,Romance,0
6004,53,Standard,12.99,2021-09-08 03:00:00,Mobile,0.0,Action,0
6005,67,Free,0.0,2021-09-08 04:00:00,Laptop,22.29,Sci-Fi,0
6006,69,Standard,12.99,2021-09-08 05:00:00,Mobile,9.54,Sci-Fi,0
6007,26,Free,0.0,2021-09-08 06:00:00,Laptop,23.72,Sci-Fi,0
6008,63,Premium,19.99,2021-09-08 07:00:00,Mobile,19.59,Documentary,0
6009,31,Premium,19.99,2021-09-08 08:00:00,Mobile,29.04,Documentary,1
6010,56,Premium,19.99,2021-09-08 09:00:00,Tablet,,Romance,1
6011,44,Free,0.0,2021-09-08 10:00:00,Mobile,10.69,Action,1
6012,43,Standard,12.99,2021-09-08 11:00:00,Laptop,29.4,Horror,1
6013,33,Premium,19.99,2021-09-08 12:00:00,Mobile,11.07,Romance,0
6014,60,Premium,19.99,2021-09-08 13:00:00,TV,9.52,Horror,0
6015,25,Standard,12.99,2021-09-08 14:00:00,Mobile,,Horror,0
6016,48,Standard,12.99,2021-09-08 15:00:00,Mobile,11.58,Romance,1
6017,64,Standard,12.99,2021-09-08 16:00:00,TV,36.13,Action,0
6018,21,Standard,12.99,2021-09-08 17:00:00,TV,53.81,Horror,0
6019,58,Free,0.0,2021-09-08 18:00:00,Laptop,11.02,Documentary,0
6020,48,Standard,12.99,2021-09-08 19:00:00,TV,35.59,Documentary,0
6021,34,Premium,19.99,2021-09-08 20:00:00,TV,48.48,Romance,0
6022,64,Standard,12.99,2021-09-08 21:00:00,Laptop,10.04,Horror,1
6023,52,Standard,12.99,2021-09-08 22:00:00,Laptop,21.9,Romance,0
6024,38,Standard,12.99,2021-09-08 23:00:00,Mobile,42.28,Documentary,0
6025,24,Premium,19.99,2021-09-09 00:00:00,Tablet,33.56,Romance,1
6026,46,Standard,12.99,2021-09-09 01:00:00,Laptop,,Horror,0
6027,66,Standard,12.99,2021-09-09 02:00:00,TV,40.55,Horror,1
6028,29,Standard,12.99,2021-09-09 03:00:00,Mobile,38.82,Documentary,0
6029,51,Standard,12.99,2021-09-09 04:00:00,TV,36.44,Sci-Fi,0
6030,34,Standard,12.99,2021-09-09 05:00:00,Laptop,37.92,Sci-Fi,0
6031,17,Standard,12.99,2021-09-09 06:00:00,Tablet,26.29,Action,0
6032,51,Standard,12.99,2021-09-09 07:00:00,Mobile,13.13,Documentary,1
6033,54,Standard,12.99,2021-09-09 08:00:00,Laptop,23.92,Action,0
6034,22,Free,0.0,2021-09-09 09:00:00,Laptop,28.3,Documentary,0
6035,54,Free,0.0,2021-09-09 10:00:00,TV,47.34,Horror,0
6036,58,Free,0.0,2021-09-09 11:00:00,Tablet,30.22,Documentary,1
6037,37,Premium,19.99,2021-09-09 12:00:00,Laptop,22.61,Romance,0
6038,54,Free,0.0,2021-09-09 13:00:00,TV,40.83,Action,1
6039,25,Free,0.0,2021-09-09 14:00:00,Mobile,26.03,Documentary,1
6040,60,Free,0.0,2021-09-09 15:00:00,TV,37.73,Action,0
6041,22,Standard,12.99,2021-09-09 16:00:00,Mobile,9.84,Documentary,0
6042,43,Free,0.0,2021-09-09 17:00:00,TV,48.59,Sci-Fi,0
6043,44,Standard,12.99,2021-09-09 18:00:00,Tablet,24.09,Action,0
6044,24,Free,0.0,2021-09-09 19:00:00,TV,50.4,Horror,0
6045,53,Premium,19.99,2021-09-09 20:00:00,Tablet,19.6,Horror,0
6046,42,Premium,19.99,2021-09-09 21:00:00,Tablet,21.91,Documentary,0
6047,63,Premium,19.99,2021-09-09 22:00:00,Mobile,18.15,Horror,1
6048,50,Standard,12.99,2021-09-09 23:00:00,TV,40.43,Horror,0
6049,27,Standard,12.99,2021-09-10 00:00:00,TV,44.26,Action,0
6050,46,Standard,12.99,2021-09-10 01:00:00,TV,34.06,Documentary,0
6051,50,Free,0.0,2021-09-10 02:00:00,Tablet,0.0,Action,0
6052,51,Standard,12.99,2021-09-10 03:00:00,Laptop,23.17,Documentary,1
6053,40,Free,0.0,2021-09-10 04:00:00,TV,40.02,Horror,1
6054,36,Standard,12.99,2021-09-10 05:00:00,TV,42.52,Documentary,0
6055,18,Free,0.0,2021-09-10 06:00:00,Laptop,35.4,Documentary,1
6056,45,Standard,12.99,2021-09-10 07:00:00,Mobile,0.41,Romance,1
6057,32,Standard,12.99,2021-09-10 08:00:00,TV,36.14,Documentary,0
6058,52,Standard,12.99,2021-09-10 09:00:00,Laptop,4.27,Romance,1
6059,38,Premium,19.99,2021-09-10 10:00:00,TV,,Action,1
6060,37,Standard,12.99,2021-09-10 11:00:00,Tablet,15.05,Romance,1
6061,36,Standard,12.99,2021-09-10 12:00:00,Laptop,30.34,Action,0
6062,16,Standard,12.99,2021-09-10 13:00:00,Tablet,32.44,Documentary,1
6063,45,Free,0.0,2021-09-10 14:00:00,Laptop,30.52,Action,1
6064,69,Standard,12.99,2021-09-10 15:00:00,Mobile,4.03,Horror,0
6065,25,Premium,19.99,2021-09-10 16:00:00,Tablet,25.64,Documentary,1
6066,42,Premium,19.99,2021-09-10 17:00:00,TV,13.54,Romance,0
6067,60,Standard,12.99,2021-09-10 18:00:00,Laptop,34.53,Sci-Fi,0
6068,46,Free,0.0,2021-09-10 19:00:00,TV,45.77,Documentary,1
6069,19,Free,0.0,2021-09-10 20:00:00,Mobile,,Horror,0
6070,52,Standard,12.99,2021-09-10 21:00:00,Laptop,32.59,Action,1
6071,24,Premium,19.99,2021-09-10 22:00:00,Mobile,31.23,Romance,0
6072,54,Standard,12.99,2021-09-10 23:00:00,Laptop,16.01,Romance,0
6073,60,Premium,19.99,2021-09-11 00:00:00,Tablet,25.85,Horror,1
6074,38,Standard,12.99,2021-09-11 01:00:00,TV,31.5,Horror,0
6075,49,Free,0.0,2021-09-11 02:00:00,Tablet,26.14,Documentary,0
6076,58,Free,0.0,2021-09-11 03:00:00,Tablet,16.68,Sci-Fi,1
6077,62,Free,0.0,2021-09-11 04:00:00,Tablet,28.67,Sci-Fi,0
6078,37,Standard,12.99,2021-09-11 05:00:00,Tablet,11.18,Action,0
6079,31,Free,0.0,2021-09-11 06:00:00,Laptop,28.29,Romance,0
6080,15,Standard,12.99,2021-09-11 07:00:00,TV,33.41,Documentary,0
6081,69,Standard,12.99,2021-09-11 08:00:00,Laptop,17.53,Romance,0
6082,45,Free,0.0,2021-09-11 09:00:00,Laptop,5.87,Documentary,0
6083,45,Free,0.0,2021-09-11 10:00:00,Laptop,18.22,Horror,0
6084,56,Free,0.0,2021-09-11 11:00:00,Tablet,6.03,Action,1
6085,69,Standard,12.99,2021-09-11 12:00:00,Mobile,,Horror,0
6086,56,Standard,12.99,2021-09-11 13:00:00,Tablet,24.42,Romance,0
6087,67,Free,0.0,2021-09-11 14:00:00,Laptop,16.02,Action,0
6088,48,Premium,19.99,2021-09-11 15:00:00,Tablet,14.18,Documentary,0
6089,23,Standard,12.99,2021-09-11 16:00:00,TV,37.47,Documentary,0
6090,36,Standard,12.99,2021-09-11 17:00:00,TV,24.83,Action,0
6091,27,Standard,12.99,2021-09-11 18:00:00,Tablet,19.28,Horror,0
6092,39,Premium,19.99,2021-09-11 19:00:00,Tablet,27.66,Action,0
6093,62,Standard,12.99,2021-09-11 20:00:00,Mobile,32.33,Horror,0
6094,32,Standard,12.99,2021-09-11 21:00:00,Tablet,,Action,0
6095,65,Free,0.0,2021-09-11 22:00:00,Tablet,30.67,Horror,1
6096,26,Standard,12.99,2021-09-11 23:00:00,Mobile,47.38,Sci-Fi,0
6097,54,Standard,12.99,2021-09-12 00:00:00,Tablet,18.36,Action,0
6098,31,Standard,12.99,2021-09-12 01:00:00,Tablet,14.79,Horror,1
6099,29,Premium,19.99,2021-09-12 02:00:00,Tablet,25.0,Romance,0
6100,56,Premium,19.99,2021-09-12 03:00:00,Tablet,24.71,Romance,0
6101,29,Free,0.0,2021-09-12 04:00:00,Tablet,55.42,Action,0
6102,29,Free,0.0,2021-09-12 05:00:00,Laptop,14.67,Action,0
6103,69,Free,0.0,2021-09-12 06:00:00,Tablet,42.47,Documentary,0
6104,53,Standard,12.99,2021-09-12 07:00:00,Mobile,14.37,Horror,0
6105,27,Free,0.0,2021-09-12 08:00:00,Tablet,27.51,Action,0
6106,31,Free,0.0,2021-09-12 09:00:00,Laptop,26.65,Romance,0
6107,46,Free,0.0,2021-09-12 10:00:00,Mobile,43.49,Romance,0
6108,23,Free,0.0,2021-09-12 11:00:00,Mobile,0.46,Romance,0
6109,54,Free,0.0,2021-09-12 12:00:00,Tablet,12.54,Horror,0
6110,34,Free,0.0,2021-09-12 13:00:00,TV,53.72,Sci-Fi,0
6111,40,Standard,12.99,2021-09-12 14:00:00,Laptop,0.0,Action,0
6112,41,Free,0.0,2021-09-12 15:00:00,TV,23.54,Sci-Fi,0
6113,35,Free,0.0,2021-09-12 16:00:00,Tablet,20.12,Horror,0
6114,32,Premium,19.99,2021-09-12 17:00:00,Laptop,11.74,Action,0
6115,27,Premium,19.99,2021-09-12 18:00:00,TV,45.49,Documentary,0
6116,30,Free,0.0,2021-09-12 19:00:00,Laptop,24.09,Action,0
6117,23,Free,0.0,2021-09-12 20:00:00,Tablet,29.25,Action,0
6118,26,Standard,12.99,2021-09-12 21:00:00,Laptop,40.13,Action,0
6119,58,Free,0.0,2021-09-12 22:00:00,Tablet,33.76,Action,0
6120,52,Free,0.0,2021-09-12 23:00:00,TV,48.56,Action,0
6121,33,Free,0.0,2021-09-13 00:00:00,Laptop,10.3,Horror,0
6122,21,Free,0.0,2021-09-13 01:00:00,Mobile,43.28,Action,0
6123,49,Standard,12.99,2021-09-13 02:00:00,Tablet,43.42,Horror,0
6124,62,Premium,19.99,2021-09-13 03:00:00,Laptop,24.59,Action,0
6125,32,Standard,12.99,2021-09-13 04:00:00,Mobile,20.05,Action,0
6126,30,Standard,12.99,2021-09-13 05:00:00,Mobile,20.86,Horror,1
6127,69,Standard,12.99,2021-09-13 06:00:00,Mobile,6.68,Action,1
6128,53,Standard,12.99,2021-09-13 07:00:00,Mobile,26.02,Romance,0
6129,18,Standard,12.99,2021-09-13 08:00:00,Tablet,24.93,Action,0
6130,39,Free,0.0,2021-09-13 09:00:00,Laptop,44.24,Documentary,0
6131,46,Standard,12.99,2021-09-13 10:00:00,Mobile,32.13,Horror,0
6132,54,Premium,19.99,2021-09-13 11:00:00,Laptop,27.3,Action,1
6133,27,Free,0.0,2021-09-13 12:00:00,Laptop,34.2,Action,1
6134,59,Premium,19.99,2021-09-13 13:00:00,TV,13.97,Horror,0
6135,31,Standard,12.99,2021-09-13 14:00:00,Laptop,33.17,Sci-Fi,0
6136,63,Standard,12.99,2021-09-13 15:00:00,Tablet,0.0,Romance,0
6137,51,Free,0.0,2021-09-13 16:00:00,Tablet,14.99,Romance,0
6138,20,Standard,12.99,2021-09-13 17:00:00,Mobile,29.26,Action,0
6139,33,Premium,19.99,2021-09-13 18:00:00,Laptop,22.07,Horror,1
6140,27,Standard,12.99,2021-09-13 19:00:00,Tablet,50.86,Documentary,0
6141,40,Free,0.0,2021-09-13 20:00:00,Tablet,35.04,Action,0
6142,28,Free,0.0,2021-09-13 21:00:00,Tablet,11.0,Romance,0
6143,45,Standard,12.99,2021-09-13 22:00:00,Mobile,11.94,Action,1
6144,68,Standard,12.99,2021-09-13 23:00:00,Tablet,37.02,Horror,0
6145,18,Standard,12.99,2021-09-14 00:00:00,Laptop,29.56,Documentary,1
6146,53,Premium,19.99,2021-09-14 01:00:00,Tablet,7.89,Sci-Fi,0
6147,22,Standard,12.99,2021-09-14 02:00:00,Tablet,33.17,Documentary,0
6148,39,Standard,12.99,2021-09-14 03:00:00,Mobile,24.89,Action,0
6149,27,Free,0.0,2021-09-14 04:00:00,Laptop,17.65,Romance,0
6150,46,Free,0.0,2021-09-14 05:00:00,Tablet,27.07,Horror,1
6151,52,Standard,12.99,2021-09-14 06:00:00,Laptop,2.03,Action,0
6152,52,Premium,19.99,2021-09-14 07:00:00,Laptop,36.36,Sci-Fi,0
6153,42,Standard,12.99,2021-09-14 08:00:00,Tablet,29.53,Horror,0
6154,67,Standard,12.99,2021-09-14 09:00:00,Mobile,30.8,Horror,0
6155,44,Free,0.0,2021-09-14 10:00:00,Laptop,20.51,Horror,0
6156,17,Premium,19.99,2021-09-14 11:00:00,TV,59.39,Action,0
6157,42,Premium,19.99,2021-09-14 12:00:00,Tablet,24.59,Sci-Fi,0
6158,17,Standard,12.99,2021-09-14 13:00:00,Laptop,44.48,Action,1
6159,59,Free,0.0,2021-09-14 14:00:00,Laptop,21.94,Horror,0
6160,68,Standard,12.99,2021-09-14 15:00:00,Laptop,35.24,Horror,0
6161,48,Premium,19.99,2021-09-14 16:00:00,Tablet,13.72,Romance,0
6162,30,Standard,12.99,2021-09-14 17:00:00,TV,26.58,Documentary,1
6163,36,Standard,12.99,2021-09-14 18:00:00,Laptop,23.77,Action,0
6164,46,Free,0.0,2021-09-14 19:00:00,Laptop,15.11,Sci-Fi,0
6165,52,Free,0.0,2021-09-14 20:00:00,Mobile,21.26,Horror,0
6166,22,Free,0.0,2021-09-14 21:00:00,Tablet,10.9,Action,0
6167,69,Premium,19.99,2021-09-14 22:00:00,Tablet,27.32,Documentary,0
6168,22,Standard,12.99,2021-09-14 23:00:00,Laptop,43.88,Action,0
6169,20,Standard,12.99,2021-09-15 00:00:00,Mobile,24.82,Documentary,1
6170,28,Free,0.0,2021-09-15 01:00:00,Laptop,35.47,Action,0
6171,46,Premium,19.99,2021-09-15 02:00:00,Laptop,29.57,Romance,0
6172,49,Premium,19.99,2021-09-15 03:00:00,Tablet,31.75,Action,1
6173,24,Free,0.0,2021-09-15 04:00:00,Mobile,26.1,Romance,0
6174,17,Premium,19.99,2021-09-15 05:00:00,Laptop,15.92,Documentary,0
6175,26,Free,0.0,2021-09-15 06:00:00,Tablet,32.85,Horror,0
6176,63,Free,0.0,2021-09-15 07:00:00,Laptop,28.33,Horror,0
6177,45,Free,0.0,2021-09-15 08:00:00,Laptop,10.36,Action,0
6178,43,Premium,19.99,2021-09-15 09:00:00,Mobile,32.51,Sci-Fi,0
6179,19,Premium,19.99,2021-09-15 10:00:00,Mobile,35.38,Action,0
6180,66,Free,0.0,2021-09-15 11:00:00,Mobile,14.07,Romance,0
6181,39,Standard,12.99,2021-09-15 12:00:00,Laptop,37.86,Romance,0
6182,55,Standard,12.99,2021-09-15 13:00:00,TV,30.93,Documentary,0
6183,45,Premium,19.99,2021-09-15 14:00:00,Mobile,0.74,Action,0
6184,35,Free,0.0,2021-09-15 15:00:00,TV,,Documentary,0
6185,34,Standard,12.99,2021-09-15 16:00:00,TV,26.83,Sci-Fi,0
6186,53,Standard,12.99,2021-09-15 17:00:00,TV,32.27,Horror,0
6187,36,Free,0.0,2021-09-15 18:00:00,Tablet,,Horror,1
6188,18,Free,0.0,2021-09-15 19:00:00,Laptop,40.15,Action,0
6189,27,Standard,12.99,2021-09-15 20:00:00,Mobile,33.65,Documentary,0
6190,59,Free,0.0,2021-09-15 21:00:00,Laptop,9.11,Documentary,0
6191,56,Premium,19.99,2021-09-15 22:00:00,Laptop,8.77,Sci-Fi,0
6192,64,Free,0.0,2021-09-15 23:00:00,Tablet,7.48,Documentary,0
6193,63,Premium,19.99,2021-09-16 00:00:00,Tablet,16.34,Romance,0
6194,34,Free,0.0,2021-09-16 01:00:00,Tablet,31.82,Romance,0
6195,66,Free,0.0,2021-09-16 02:00:00,Laptop,18.69,Romance,0
6196,27,Free,0.0,2021-09-16 03:00:00,TV,61.48,Action,0
6197,31,Standard,12.99,2021-09-16 04:00:00,Laptop,20.35,Romance,0
6198,68,Standard,12.99,2021-09-16 05:00:00,Tablet,6.28,Romance,0
6199,50,Free,0.0,2021-09-16 06:00:00,Laptop,3.76,Horror,1
6200,47,Free,0.0,2021-09-16 07:00:00,Tablet,31.98,Action,0
6201,15,Standard,12.99,2021-09-16 08:00:00,Tablet,36.54,Romance,0
6202,29,Standard,12.99,2021-09-16 09:00:00,Mobile,22.3,Sci-Fi,1
6203,27,Standard,12.99,2021-09-16 10:00:00,TV,30.53,Romance,1
6204,31,Free,0.0,2021-09-16 11:00:00,Tablet,11.33,Action,0
6205,38,Standard,12.99,2021-09-16 12:00:00,Mobile,27.69,Documentary,0
6206,22,Standard,12.99,2021-09-16 13:00:00,TV,56.38,Horror,0
6207,64,Premium,19.99,2021-09-16 14:00:00,Tablet,4.43,Horror,0
6208,41,Standard,12.99,2021-09-16 15:00:00,TV,24.32,Action,0
6209,59,Free,0.0,2021-09-16 16:00:00,TV,54.38,Romance,0
6210,37,Free,0.0,2021-09-16 17:00:00,Laptop,27.96,Sci-Fi,0
6211,60,Standard,12.99,2021-09-16 18:00:00,Mobile,8.72,Romance,1
6212,22,Standard,12.99,2021-09-16 19:00:00,TV,38.06,Romance,0
6213,22,Premium,19.99,2021-09-16 20:00:00,Laptop,45.71,Sci-Fi,0
6214,40,Standard,12.99,2021-09-16 21:00:00,TV,30.33,Horror,0
6215,61,Standard,12.99,2021-09-16 22:00:00,Laptop,16.5,Romance,0
6216,27,Standard,12.99,2021-09-16 23:00:00,Tablet,26.24,Documentary,0
6217,53,Standard,12.99,2021-09-17 00:00:00,Tablet,16.42,Documentary,0
6218,51,Free,0.0,2021-09-17 01:00:00,Laptop,28.84,Action,0
6219,63,Free,0.0,2021-09-17 02:00:00,Tablet,23.29,Action,0
6220,42,Standard,12.99,2021-09-17 03:00:00,Tablet,28.7,Sci-Fi,0
6221,39,Free,0.0,2021-09-17 04:00:00,Tablet,13.48,Sci-Fi,0
6222,30,Free,0.0,2021-09-17 05:00:00,TV,12.34,Action,0
6223,69,Free,0.0,2021-09-17 06:00:00,Laptop,14.79,Romance,0
6224,16,Free,0.0,2021-09-17 07:00:00,Mobile,27.72,Horror,0
6225,68,Free,0.0,2021-09-17 08:00:00,Mobile,24.69,Documentary,0
6226,32,Standard,12.99,2021-09-17 09:00:00,Laptop,17.01,Sci-Fi,1
6227,31,Standard,12.99,2021-09-17 10:00:00,TV,24.67,Action,1
6228,44,Standard,12.99,2021-09-17 11:00:00,Tablet,3.14,Documentary,0
6229,53,Standard,12.99,2021-09-17 12:00:00,Tablet,45.35,Sci-Fi,0
6230,27,Premium,19.99,2021-09-17 13:00:00,TV,54.35,Sci-Fi,0
6231,46,Free,0.0,2021-09-17 14:00:00,Mobile,23.02,Romance,1
6232,64,Standard,12.99,2021-09-17 15:00:00,Laptop,21.11,Sci-Fi,0
6233,43,Free,0.0,2021-09-17 16:00:00,Laptop,14.79,Horror,0
6234,60,Standard,12.99,2021-09-17 17:00:00,TV,33.53,Sci-Fi,0
6235,44,Premium,19.99,2021-09-17 18:00:00,Tablet,10.41,Horror,1
6236,32,Standard,12.99,2021-09-17 19:00:00,Tablet,20.34,Romance,1
6237,27,Standard,12.99,2021-09-17 20:00:00,Tablet,37.72,Horror,0
6238,57,Standard,12.99,2021-09-17 21:00:00,Laptop,,Documentary,1
6239,35,Standard,12.99,2021-09-17 22:00:00,Mobile,0.29,Sci-Fi,0
6240,44,Free,0.0,2021-09-17 23:00:00,Laptop,25.3,Action,0
6241,35,Standard,12.99,2021-09-18 00:00:00,TV,37.98,Action,0
6242,62,Standard,12.99,2021-09-18 01:00:00,Laptop,30.13,Horror,0
6243,69,Free,0.0,2021-09-18 02:00:00,TV,34.08,Romance,0
6244,31,Free,0.0,2021-09-18 03:00:00,Laptop,28.87,Horror,1
6245,54,Premium,19.99,2021-09-18 04:00:00,Mobile,3.36,Horror,0
6246,33,Free,0.0,2021-09-18 05:00:00,TV,24.74,Horror,0
6247,66,Free,0.0,2021-09-18 06:00:00,Tablet,16.82,Documentary,0
6248,29,Standard,12.99,2021-09-18 07:00:00,Tablet,30.38,Documentary,1
6249,23,Free,0.0,2021-09-18 08:00:00,Laptop,,Horror,0
6250,66,Standard,12.99,2021-09-18 09:00:00,Laptop,23.02,Romance,0
6251,24,Standard,12.99,2021-09-18 10:00:00,Mobile,20.67,Sci-Fi,0
6252,58,Standard,12.99,2021-09-18 11:00:00,Mobile,25.91,Action,0
6253,45,Free,0.0,2021-09-18 12:00:00,Tablet,13.06,Documentary,1
6254,67,Standard,12.99,2021-09-18 13:00:00,Laptop,16.06,Sci-Fi,0
